Name,DatePublished,RatingValue,Review
PupSocks,2021-01-05T19:14:45Z,2,"I was really disappointed in my purchase. The artists did a great job cropping my dog’s face and the iPhone picture I used looked clear! However, the colors on the website are NOT accurate compared to the color that arrived and the sizing was way off. I chose the royal purple color and the socks that came in were almost pink. I also bought according to their sizing guide and the socks are so tight that they are uncomfortable to wear. It literally hurts to bend my foot upward and the socks makes marks on my legs because they are so tight. They are completely unwearable. The fit is also off around the toes. These socks LOOK great if you don’t care about the color and don’t care to actually wear them. I would not buy again."
PupSocks,2021-01-05T19:14:42Z,1,"I placed 2 orders Nov 26th/2020 and I am still waiting for them to arrive. I have tried multiple times to get some sort of information about delivery date but no response. This is horrible service. If I ran my business this way, I would surely go out of business. Get it together PupSocks!!!"
PupSocks,2021-01-05T19:13:13Z,1,Package never arrived and usps still has marked in transit.   So I couldn’t possibly give a good review on a Christmas gift that never showed up And is two weeks overdue and most likely lost in the mail.
PupSocks,2021-01-05T19:13:00Z,5,I ordered a blanket with our dog's pic. It turned out great and it was shipped fast. I bought two as gifts for my daughters and they loved them. Great quality.
PupSocks,2021-01-05T19:07:58Z,4,Socks are well represented in the marketing materials.  I got a pic of the grandkid's dog and cat and had one made for each.  Good job with photos.  The fit seemed a little off but the kids still LOVED them.
PupSocks,2021-01-05T19:06:38Z,4,I ordered the blanket and socks combo for my 18 year old daughter for Christmas with our two dogs' faces on each item. This company did a wonderful job with the blanket and socks and my daughter absolutely loved them!  The quality was much better than I was expecting.  My only complaint is the delay in the order completion and shipping.  I placed my order just before Thanksgiving and did not receive the order until the day after Christmas.
PupSocks,2021-01-05T19:05:41Z,4,"Cropping and printing was great and socks came pretty fast. They ran big, though, and are a little bit of a weird shiny material. Be mindful of the lighting of the picture you send, you might want to crop it on your own just to see if the lighting is uneven as it was for me. Overall a fun gift though!"
PupSocks,2021-01-05T19:02:06Z,1,Really weird plastic-like material for socks. My gf refuses to wear them. Would not buy again
PupSocks,2021-01-05T19:02:02Z,5,Great socks!
PupSocks,2021-01-05T18:58:50Z,2,I still don’t have my order from December 7th.  They really made her face too skinny from the image I received.  I wouldn’t order again.
PupSocks,2021-01-05T18:58:48Z,2,Was promised it would arrive before Christmas and it has not even left place of origin. Very disappointed will not order again. Will tell my friends to avoid this company for this type of thing.
PupSocks,2021-01-05T18:56:20Z,1,"These socks arrived and the photo was indistinguishable because a glare that was not apparent in the photo I submitted. Now my daughter has a pair of socks that she doesn’t even find that comfortable, no elasticity. We won’t ever use this services again and I recommend no one else does either. I also submitted a complaint where the response was not fitting to the complaint!"
PupSocks,2021-01-05T18:55:30Z,1,"Well --- I CAN'T REVIEW my product, BECAUSE I STILL HAVEN'T RECEIVED MY ORDER.  Placed on December 8th?!?!?!?!  Today is JANUARY 5th.  I'm so aggravated and mad, as this was a Christmas gift.  DON'T WASTE YOUR MONEY --- people online have also reported getting the wrong items!  I HOPE, AFTER WAITING 4+ WEEKS, vs the promised 8 - 10 days, that this isn't the case. TOO BAD I CAN'T GET MY SHIPPING & HANDLING FEES BACK, EITHER.  No customer support response.  Out of six times reaching out, I only have 3 automated replies.  CANNOT REACH A HUMAN WHATSOEVER."
PupSocks,2021-01-05T18:54:53Z,1,"I ordered in November and it's now January 5 and still haven't received anything. PupSocks uses a shipping company (Asendia) that is somehow much slower than the US postal system?! According to their tracking, my order has been stuck in Miami since December 18. I know it is going to Canada, but I have family in the USA that have sent parcels to me *in December* by USPS that arrived before Christmas! Also, Asendia does not respond to any requests and don't seem to have customer service. Maybe I will upgrade this rating when I get my package, but who knows how many more weeks that will take. Terrible experience so far."
PupSocks,2021-01-05T18:53:28Z,1,I still have not received my order placed in early December. ORDER NO. 2512064
PupSocks,2021-01-05T18:53:16Z,1,"These are made of a strange material and oddly designed. They fit no feet, whether child or adult. VERY disappointed. Cats faces are fine, but didn't turn out as cute as expected. A little too tightly cropped."
PupSocks,2021-01-05T18:52:29Z,1,Still have not received the pair I bought for my wife for Christmas. Ordered in November.
PupSocks,2021-01-05T18:51:28Z,1,Company lied when they said they shipped product. Took over a month to get. They tried to blame it on usps and covid.
PupSocks,2021-01-05T18:47:50Z,1,I placed an order on December 8 and still have not received my order. It was intended be a present for Christmas and I was not expecting it to take this long. Very disappointed!
PupSocks,2021-01-05T18:43:45Z,5,Amazing! Such cute socks that I was excited to give them as a gift for my boyfriend for Christmas!
PupSocks,2021-01-05T18:43:43Z,1,"I placed my order on December 2, 2020. I was sent my order number and tracking number on December 7. The package never left Atlanta. I emailed customer service and received a discount. I don’t want a discount, I want a refund. This was a Christmas gift. I understand COVID delays however I ordered all my gifts online and this is the only one that did not show up. I need this refunded as quickly as the money was deducted from my account."
PupSocks,2021-01-05T18:43:28Z,1,"I was worried about the quality of the design going into the purchase, but I guess I at least assumed the socks would be wearable. I was wrong. What arrived was a tube shaped piece of cheap fabric that is better suited for a baseball bat than a foot."
PupSocks,2021-01-05T18:42:41Z,1,I ordered a pair of socks over a month ahead of Christmas and did not get them until after. Never received tracking info until it was a late notice. Awful customer service!
PupSocks,2021-01-05T18:41:48Z,5,The socks and blanket I ordered for my daughter were perfect! The order was delayed and communication between Pupsocks and myself was excellent. The order made it to her before Christmas. I was thankful for the correspondence and was able to let her know it might be later than Christmas. What a wonderful surprise when she got them on Christmas Eve. Thanks so much for helping to put a smile on her face.
PupSocks,2021-01-05T18:37:50Z,5,My daughter loved the socks with her dear departed kitty on them ❤️
PupSocks,2021-01-05T18:37:28Z,3,They came after Christmas and after I drove to Texas.  They were Christmas present.  Now I have to pay for shipping g again to get them to individuals.  I wish they would have showed a pick of them first.  The one cat head they missed all the gray hair around the face.  It would have been nice to be able to view the proof.More than likely won’t buy from them again.
PupSocks,2021-01-05T18:36:56Z,4,"Good quality product.  Would give five stars but I subtract one for the overly long production and ship time.  I ordered in late November for Xmas but it didn't make it here until after New Years day.  Other than that, no complaints."
PupSocks,2021-01-05T18:35:54Z,4,"Liked my product, received someone else’s order in addition to mine. Tried to reach the company and have not heard back in more than a week."
PupSocks,2021-01-05T18:32:46Z,1,Still haven’t received my order
PupSocks,2021-01-05T18:30:15Z,1,I never received my delivery !
PupSocks,2021-01-05T18:29:54Z,5,"Socks are as advertised.  This was a perfect stocking-stuffer for my wife, who is almost too much of a cat person."
PupSocks,2021-01-05T18:27:27Z,5,The socks are awesome and had great detail!!!
PupSocks,2021-01-05T18:25:38Z,1,"Completely disappointed!The pup socks delivery was delayed for a week after Christmas.The quality of the socks themselves are thin fabric and uncomfortable, so much so that my teenage daughters did not even want to put them on."
PupSocks,2021-01-05T18:25:17Z,1,"I ordered socks on December 8. As of today, January 5, they still have not arrived. Very disappointing. Would not recommend"
PupSocks,2021-01-05T18:23:19Z,5,"Despite COVID-19 and shipping to Canada, I received the cutest socks in good time from Pupsocks.  Thank you!"
PupSocks,2021-01-05T18:22:58Z,1,"My joy in receiving the socks immediately turned to dismay when I saw how poor the quality of the actual socks are. And, oh by the way, the socks are not made in the USA! Their website is incredibly misleading...”printed in the USA”, “..we’re not a mysterious overseas internet company” all pointing to being a US based company AND product. But it’s not until you receive the socks that you can see that they are actually made in China, even if the designs on them are printed in the USA. PupSocks should be ashamed of themselves for misleading customers who want to buy Made in America.Also, I placed two orders on 12/6. The first shipped 12/11 and finally arrived on 1/4. The other shipped on 12/19 and has yet to arrive. Customer service was awful - taking over a week to get back to me (with a less than helpful update mind you) when I was told I’d hear back within 3 days. I’m almost glad these didn’t arrive on time because they were meant to be holiday presents. Given what I now know, I’m actually glad they didn’t arrive in time to be given as presents because I’d be embarrassed at giving such over-priced, low quality gifts. I wonder how helpful customer service will be in accepting returns..."
PupSocks,2021-01-05T18:22:56Z,1,Gift arrived today and was ordered in November.
PupSocks,2021-01-05T18:16:19Z,1,The photo of our dog on the socks was pretty good - somewhat dim/light around the edges - but OK. However the quality of these socks is terrible. Terrible. Not soft. Too long - even for an adult. And just icky. Would not ever order again or recommend.
PupSocks,2021-01-05T18:14:44Z,4,I bought these socks for my boys 8 & 12 for Christmas with our family dogs face on them and they were so excited.  I got the socks per their age but they still were a bit big on them but they still loved them.
PupSocks,2021-01-05T18:14:28Z,1,I ordered two Christmas gifts early in November and as of January 5th they both have yet to arrive.  Two days before Christmas they gave me a sheet to print out to give in place of the gift.  I have spent way too much money on this company and I will never order from them again.
PupSocks,2021-01-05T18:14:09Z,3,"The socks were cute, but the size ran small. They also did not arrive in time for Christmas. So now I’m forced to pay shipping to get them to their intended person. I realize not totally your fault."
PupSocks,2021-01-05T18:13:18Z,1,"The socks look good, but the quality is really bad. The size is even too big for a 10. A pair of socks like this shouldn’t cost $30. Way too overpriced."
PupSocks,2021-01-05T18:12:25Z,5,Very satisfied with product/process
PupSocks,2021-01-05T18:12:14Z,5,Love my cat blanket! Makes me feel like I’mcuddling with my two deceased cats with oversized heads!
PupSocks,2021-01-05T18:11:30Z,1,"The printing is nice, but calling them socks is a stretch. They are tubes of fabric that’t stretch or bend, so they can’t even be worn.  They’re a good gimmick, poor sock."
PupSocks,2021-01-05T18:11:05Z,3,"I bought two pairs of socks - one for each of my daughters aged 17 and 8. They LOVED the designs and photos of their pets on the socks. However, they were very difficult to get on and very tight over the top of the foot/instep. Even after washing, there was not a lot of ""give"" where the sock/foot bends near the ankle and both found the socks uncomfortable to wear. Unfortunately, that means the girls will not wear them...though the did hang them up on the wall because they were so cute."
PupSocks,2021-01-05T18:10:56Z,5,Great idea for the pet lover on your list.  Chose the socks with 2 pictures and they were absolutely loved!  Great gift anytime.
PupSocks,2021-01-05T18:10:16Z,5,My wife loved the socks.!
PupSocks,2021-01-05T18:09:22Z,5,Kids loved them!!!
PupSocks,2021-01-05T18:09:19Z,5,amazing quality! they are so fun to give as gifts!
PupSocks,2021-01-05T18:08:56Z,1,If there was an option for zero stars that’s what I would give your company.  I ordered a mask with my dog on 12/7.  The mask came on 12/24 with the wrong dog on it.  I have emailed  your customer service twice and received no response.  Pup socks is absolutely one of the worst companies I’ve ever ordered from.  Probably should have checked better business bureau before ordering.  I see you have several hundred complaints.  Speaks volumes.
PupSocks,2021-01-05T18:07:53Z,1,Ordered December 8th. Received several days after Christmas. No calls or timely response back from the no “customer service”dept. Don’t promise or “guarantee by Christmas delivery” if you can’t deliver. Don’t use shipping delays as an excuse. Covid has been around for months and we’ve all experienced the delivery delays but that’s been handled by most other companies. Yours was the ONLY item not received by Christmas and I did every gift online this year spending over $4K so you simply dropped the ball.
PupSocks,2021-01-05T18:06:58Z,1,I placed an order on December 8th in hopes to get the socks by Christmas for my mom. I received the order in early January. I highly recommend you people get your production time in order. You said 8-10 business days and I received the order over 20 days later. I will not be purchasing from you again. I love the idea of pup socks but the customer service and delivery time was bad enough for me to not recommend to anyone who doesn’t want to wait a month for their package
PupSocks,2021-01-05T18:06:20Z,1,"Funny that I’m being asked to review a product I still haven’t received! I ordered these on December 9th and still haven’t received them. I’ve also emailed inquiring about when I’m receiving them and a refund, no response. Buyer beware!"
PupSocks,2021-01-05T18:05:42Z,3,"Ordered WAY early. Was told the gift had plenty of time to make it by Christmas. It was ordered first week of December so I didn’t imagine it would not make it. Not only did it miss Christmas entirely but we didn’t even get a response to let us know the only gift i purchased for someone was not going to make it. Then I had to email them after Christmas and they sent an automated response blaming the post office delays etc. No live response. I could not believe they blamed the postal service! I buy from Japan and not one of their packages took longer than 3-4 days to reach us so pretty lousy management of the number of orders they took in to fulfill, poor communication and then total disregard for missing Christmas gifts that were purchased. So no, would not recommend their company or service unfortunately. Too bad because the concept is cute."
PupSocks,2021-01-05T18:05:36Z,1,"Been over a month still haven’t received my order, tried contacting customer service, they just send an automatic reply"
PupSocks,2021-01-05T18:05:00Z,4,"Five stars for the socks; they turned out great! However, it took a very long time to receive them, over a month from the order date. I know this is due to both increased sales volume and increased shipping volume during the holidays, but it was disappointing because these were a gift for Christmas. I thought I had ordered them well enough ahead to account for the increased holiday traffic. They were ordered thanksgiving weekend but my nephew didn’t receive them until January 5th."
PupSocks,2021-01-05T18:04:41Z,2,"Ok quality socks.  Took 3+ weeks to get, even though I was told would have prior to Christmas they showed up after the fact.   Had to go buy a quick present so the person I bought them for would have something to open on Christmas Day."
PupSocks,2021-01-05T18:04:06Z,1,"Took just over 3 weeks to get my order, missed Christmas day and when it arrived it had a picture of a random dog, not ours. I've attempted contact to resolve with several methods and haven't gotten a response. Avoid!!!"
PupSocks,2021-01-05T18:03:37Z,4,"The socks were cool. I told my husband the cat ordered them himself and I think he believed me. Shipping took a while, but they did finally arrive. Next time there's a sale, I am going to have to the dog order a pair for my son."
PupSocks,2021-01-05T18:03:11Z,1,I did not received my order yet.
PupSocks,2021-01-05T18:02:07Z,2,"I would like to say that I placed an order for three blankets on December 9 anticipating them to be delivered for Christmas. Only one arrived and it arrived on the 26th. The other two have yet to arrive as of today January 5.The quality of the one blanket that arrived was great. I’m very happy with it. I wouldn’t be giving this poor review if I received a complete order. It’s also been very difficult to get in touch with anybody in customer service whether it be emailing, instant messaging, or attempting a phone call. The phone number that is listed on the American Express transaction goes unanswered by a live human.I understand we have a lot of unusual activity going on with Covid. That’s completely understandable. However, having a correct contact phone number and getting a response back in a reasonable amount of time is critical and should be provided.I am hoping I get my other two blanket orders soon."
PupSocks,2021-01-05T18:02:04Z,1,I am waiting my package since 24th november and nobody knows where is it or whats going on. All the information I can find is covid problems.
PupSocks,2021-01-05T18:01:19Z,1,I still haven't received them.
PupSocks,2021-01-05T18:00:28Z,1,"Product never received - I will never purchase this product again. I ordered two set of socks on the 23rd of November and have still not received the product. They did send me a ""mockup"" of what they might look like should I ever receive the product, however I only received a mockup of one set of socks. Despite requesting an update on the second set, and a number of enquiries of where my orders actually are I have not received any response or update on shipping. I am now going to put my energy into requesting a refund and alerting others to the incompetence of their order handing process."
PupSocks,2021-01-05T18:00:15Z,1,"Ordered a medium pair. Quality was great, but the socks I received looked like they were XL. Did not fit the intended recipient. Closer to a Christmas stocking it was so large."
PupSocks,2021-01-05T17:59:10Z,5,The quality of print and customer service were great. Their commitment to customer satisfaction was evident by the email they sent out in mid-December with a mock-up of the order that could be printed out and given to the recipient while they waited for the order to arrive. They could have thrown their hands up and claimed not to be able to help but they didn't. They made sure we had something tangible to give our loved ones and I think that says a lot.
PupSocks,2021-01-05T17:58:53Z,1,"I’ve now written 5 times asking for a refund. The only response I’ve received is to the first email and it was a canned reply blaming the post office for the delay I was experiencing. My email wasn’t about a delay. The picture on the socks could be a giraffe, could be a t-Rex, could be the picture I submitted, cannot tell because it is so blurry and low quality. The socks are not socks at all, just a tube of extremely cheap material with a black section sewn in sort of close to where the heel should be. I’m so disgusted with this product but even more disgusted with their choosing to ignore my emails. This company steals your money while they hide behind the facade of we care about and donate to animals. Don’t fall for it! Take your $30, buy some good socks, frame a picture of your pet and donate a few bucks to a shelter directly and leave these thieves out of the equation."
PupSocks,2021-01-05T17:58:39Z,2,"I ordered socks, and I love the concept. The graphic quality of the images appears to have transferred well to the fabric. However, the socks are unwearable - the cut of the sock is like a straight tube and is not made to conform to the shape of the foot. The fabric is constricted along the top of the foot at the ankle and bunches up here as a result. There is no pocket where the heel would naturally sit. There is also no taper at the toe end - instead, there is a straight blunt-cut seam which does not follow the natural taper of human toes. Consequently the fabric bunches up at the toes if you try to wear them inside of shoes. I bought two of these as gifts but sadly they will never be used. I suggest that you search for a better fitting sock."
PupSocks,2021-01-05T17:58:35Z,1,"The socks literally felt like two pieces of gross fabric put together. They were not comfortable, cute, or funny. Honestly a really disappointing experience. I reached out to the company and they still have no responded. I would like my money back."
PupSocks,2021-01-05T17:58:33Z,5,Excellent service. Excellent product. The photo of the dog was a crazy-good reproduction onto the socks. Recommend 5*
PupSocks,2021-01-05T17:57:47Z,1,Never received my package. Ordered in November
PupSocks,2021-01-05T17:57:39Z,2,Picture was good but the material used for the socks wasn’t what I expected.
PupSocks,2021-01-05T17:56:55Z,5,These socks are so cute!  The prints came out perfectly and were very clear.  Everyone loves them.
PupSocks,2021-01-05T17:55:02Z,2,"paid for 3 dog faces, got proof of 3 separate pictures submitted, got two dogs only.  Sounds like no big deal until its a Christmas present for someone w/ three dogs that now has socks w/ two of them only.  That and $30 for a pair of socks...underwhelmed.  Plus not one response from Pupsocks in trying to get corrected socks in led me to this review."
PupSocks,2021-01-05T17:54:09Z,1,"Unfortunately, 4-5 items I ordered were created incorrectly.  I have sent two emails to their customer service and received the same generic auto-reply email response.  What a rip-off!!"
PupSocks,2021-01-05T17:52:48Z,5,These socks came out better than I expected. Very bright colors and the photo image was very clear of the two cats' faces. Material was sturdy and comfortable. My son loves them!
PupSocks,2021-01-05T17:52:33Z,1,I never received my order and have sent multiple emails with no response. Only automated responses
PupSocks,2021-01-05T17:52:24Z,1,"Promised my order before Christmas, 14 business days later it was still not delivered.  They blame USPS on the website and generic email response.  Now, 13 days later still no response from customer service via email.  Just an auto reply blaming USPS.  Will never order again."
PupSocks,2021-01-05T17:51:55Z,5,I had ordered Pupsocks early in December and even though I did not receive my socks when I had hoped...I have to give a great shout out for their response to me when I had inquired the status of my socks.  Response is what customer service is all about and gives me solid confidence in ordering from them again!Service expectations do not always go as planned especially in today's world. It is all in how fast the response is that makes the difference in experience!Thank you PupSocks...You are the best and I appreciate you!
PupSocks,2021-01-05T17:51:30Z,2,One of the socks came with the two cats. The other did not. Paid a lot for two cats on two pairs of socks...
PupSocks,2021-01-05T17:51:00Z,1,"Ordered my socks 6 weeks ago, have not received, emails following up have not been replied, have been charged."
PupSocks,2021-01-05T17:50:47Z,3,The product was great but it took 4 weeks for delivery. I feel that is unacceptable.
PupSocks,2021-01-05T17:50:23Z,1,"Product is okay but customer service is utterly atrocious. No one responds, instead you get the most annoying robotic email responses. The CEO doesn’t even respond to messages. A company that does not care about their customers and does not keep their promises."
PupSocks,2021-01-05T17:46:33Z,1,"I ordered in Late November for a gift for Christmas, and the items I ordered didn't arrive until early January"
PupSocks,2021-01-05T17:46:01Z,3,"Socks are ok. Disappointed in quality of the cropping of the photo. All pupsocks advertisements show the pet’s face nicely contoured around the head, face, jaw. The image on my socks was just a generic circle with only the ears contoured, which doesn’t have the same visual impact as the advertised images."
PupSocks,2021-01-05T17:43:31Z,1,I sent two pics with specific instructions (and paid for) two different dogs to be on the socks. Instead I received socks with the same dog pictured twice. It was a Christmas gift for my son and I was very disappointed.
PupSocks,2021-01-05T17:43:04Z,3,"I ordered a blanket on 12/6 (for a Christmas present). When I received my order confirmation it stated that I would receive my order in 8-10 business days. When I had not received any communication from you I reached out on 12/19 to inquire about my order. I received an automated response to my message stating that USPS had left you in the dark as to where my package was and that I needed to be understanding of the situation. I probably could have been understanding if that would have been the issue, but it was not. The blanket had not even left your facility yet. In the meantime I am receiving marketing emails from your company stating that you can still get your product to customers by Christmas.  Whaaat???  I finally received an email stating that a shipping label had been created on 12/21. The blanket arrived yesterday 1/4 in an opened sack. Merry Christmas! Needless to say this was not a pleasant experience and probably my last.  I understand you may have had production issues, but be honest."
PupSocks,2021-01-05T17:41:21Z,5,Perfect gift! So cute! Great quality!
PupSocks,2021-01-05T17:40:44Z,4,"Shipping was a bit slow but it was during Pandemic Christmastime. When the blanket arrived, it was of high quality and super soft. Will definitely get something in the future."
PupSocks,2021-01-05T17:38:46Z,5,"Ordered for our daughter as she prepares to move away from home. Our dog has been with her for almost 13 years, so she will miss him tremendously (he will stay with mom and dad.)This is a great little something that she can take to keep him nearby, when she is far away, that won't take a lot of space or work for her.Con - it took just about a month to receive the order, including 3 weeks after the socks were produced. This is obviously a symptom of USPS challenges - not Pupsocks - but it was disappointing that these arrived almost 2 weeks after Christmas. Make sure you order with PLENTY of time."
PupSocks,2021-01-05T17:38:26Z,5,"Love love love the socks, so cute and great quality!"
PupSocks,2021-01-05T17:38:10Z,5,The socks turned out awesome! My wife loved them as a Christmas present.
PupSocks,2021-01-05T17:38:04Z,1,"I ordered a pair of socks on 23 November for a Christmas present, and was told ""You can expect to receive your order in 8 - 10 business days"". Socks weren't shipped until 19 December (20 business days later), it's now 5 January and they still haven't arrived.I understand Christmas is a busy time for both orders and shipping, but they gave zero warning of delays back in November, and even still say ""Lightning Fast Shipping"" on the site. Just be upfront and honest about how long it will take to ship."
PupSocks,2021-01-05T17:36:38Z,1,Did not meet shipping commitments would not recommend. Socks are very scratchy
PupSocks,2021-01-05T17:36:21Z,5,The perfect gift!
PupSocks,2021-01-05T17:36:16Z,1,I ordered my socks and have yet to receive them. It’s been 2 months!
PupSocks,2021-01-05T17:35:08Z,3,The print on the socks is great. I expected different material perhaps or a more form fitting sock.
PupSocks,2021-01-05T17:34:51Z,1,"If I could give 0 stars, I would. I ordered socks at the end of November. When I received the socks on 12/7, they were not the socks I ordered. After multiple attempts to contact customer service and getting no response, I looked at other reviews with the same issues as me and then I reported the case to the Better Business Bureau, which has red-flagged this company. Only after I filed a complaint with the BBB did I receive a response from Pup Socks. They chose to re-print my order. The item was marked shipped on 12/21 with a promise to have it by Christmas. Christmas came and went with the item still in pre-shipment (label created only and not taken to USPS). I had to open another complaint with the BBB on 12/29. Finally, on 12/30, my package was taken to the local USPS for shipment and I received it today 1/5. Honestly, for all the hassle and the cost, the quality was not worth it. The photo and color are fine but the material of the socks is cheap, thin, and does not appeal to me. They are a gift for my son so I’m sure he won’t care about the sub-par material, he will just be happy to have the only thing he asked for Christmas to finally be here. I will not be making future purchases."
PupSocks,2021-01-05T17:33:32Z,1,"I ordered a pair of socks in November for a Christmas present and they arrived in January and the tracking never updated. Not only did they not arrive for Xmas but when they did arrive the quality of the socks are more closer to plastic than actual socks, quite glad they didn’t arrive in time so I can through them away instead of gift them."
PupSocks,2021-01-05T17:33:25Z,5,Fast ship from USA not like others out there very happy
PupSocks,2021-01-05T17:30:09Z,3,"I purchased matching socks for my sister and brother-in-law for Christmas with pictures of both of their dogs. The team did a great job cropping the photos so they look superb! However, the quality is lacking. They have square toes that don’t fit right. So much so, the socks won’t be worn. They were a comical gift that was a hit, but unfortunately they will stay in a drawer. Pretty unfortunate for the price, but it makes me feel better knowing my purchase fed dogs."
PupSocks,2021-01-05T17:29:50Z,1,I asked for the glare to be taken out the eyes of the dogs and it was not. The socks are too big to the intented receiver. The shipping experience was awful.
PupSocks,2021-01-05T17:29:36Z,3,SHIPPING TOOK TOO LONG
PupSocks,2021-01-05T17:29:30Z,1,Have you shipped the products?I 'ven't received socks yet despite ordering them 6 weeks ago :(
PupSocks,2021-01-05T17:29:14Z,5,The socks turned out great!
PupSocks,2021-01-05T17:28:24Z,1,Still not received my order
PupSocks,2021-01-05T17:28:24Z,1,I placed an order on early December and I haven't received it yet. This was the first and last time.
PupSocks,2021-01-05T17:28:00Z,5,My girlfriend loves the pup socks! Great Christmas gift!
PupSocks,2021-01-05T17:22:28Z,1,Socks are not comfortable and don't fit well at all. The picture quality of my dog was not at all what I expected and didn't look like her at all. It turned more cartoonish than anything. Do not recommend.
PupSocks,2021-01-05T17:20:54Z,1,Item was ordered over four weeks ago (Dec 8) as a Christmas gift. Still has not arrived. Very dissatisfied. Will never order from this site again.
PupSocks,2021-01-05T17:19:38Z,5,"Excellent company, excellent products.  They care about their customers, not just about making money.  Will order from them again."
PupSocks,2021-01-05T17:19:28Z,1,Ordered an item over 2 months ago as an Xmas gift still haven’t received. B.S SCAM if you ask me.
PupSocks,2021-01-05T17:18:26Z,1,6 weeks to receive order. Unaceptable.
PupSocks,2021-01-05T17:17:56Z,3,Decent product. I liked the novelty of the product.  But took over a month to process and ship.
PupSocks,2021-01-05T17:17:49Z,5,Excellent Product and Company
PupSocks,2021-01-05T17:17:30Z,5,These were amazing quality and a huge hit as a Secret Santa gift. Can't recommend enough!
PupSocks,2021-01-05T17:16:40Z,5,Picture were cropped beautifully and the quality of print was awesome! Will be ordering again!
PupSocks,2021-01-05T17:16:15Z,3,The Socks look great but ordered on Dec 9 and didn’t receive until after Christmas
PupSocks,2021-01-05T17:15:34Z,1,Still not delivered
PupSocks,2021-01-05T17:10:57Z,4,I love the socks we got for husbands Christmas present. Our labs face was really clear in the printing. My only complaint would be shipping but under the circumstances shipping everywhere is a mess. As a company definitely a thumbs up. Would order from pup socks again.
PupSocks,2021-01-05T17:09:34Z,1,"I had (and continue to have) the worst experience with pup socks. I ordered a Christmas present in November for a Christmas gift and the gift never arrived. As I’ve tried to contact pupsocks, I rarely got response and when I did (only via email... there is no phone number), they blamed USPS and refused to refund my purchase. They only offered a store credit minus $9 for the custom order. The customer service is terrible and their business ethic is awful. I will not recommend them to anyone and will never purchase from them again.  I’ve filed a claim with my bank. This continues to take tons of time and frustration. Don’t order from this company. I never write bad reviews. I love supporting small businesses, but I fear others will have the same experience I had and wish I would have known."
PupSocks,2021-01-05T17:08:37Z,1,"I was so excited about this Christmas gift for my family after reading such great reviews. Unfortunately, the socks were of terrible quality. They don't have a heel built into them; this is a simple plastic-y tube sock that has a black triangle where the heel is supposed to go, which then makes the fabric bunch up on the front of the foot as the pattern is not really meant as a real sock. The tube is unshaped, so the toes are loose and the tube is SO. TIGHT around the ankle and calf. Note: my five family members (three older teens and an adult) are all very tall and have a slim build, so size would not have been an issue. I ordered the correct foot size for each person. The very TIGHT fit makes these unbearable to wear on slender calves. And even if they DID want to wear them, the photo of the pup's face becomes so stretched out and distorted on the ankle and calf that it ruins the desired effect. I spent $125 on socks that were supposed to be the best and most sentimental gift they received this year, only to throw them in the garbage. I have four disappointed kids. :( Really great idea, very poor execution. I'm sorry pupsocks, but this one missed the mark. Maybe the blankets are better?"
PupSocks,2021-01-05T17:07:52Z,5,5 StarsThese turned out amazing and were the perfect gift for my dog loving friend.  Cannot recommend enough!
PupSocks,2021-01-05T17:07:03Z,5,I ordered two pairs of socks for my husband for Christmas. I received the order in the time frame quoted. The photos were edited and displayed in very good quality. I will be back to order more.
PupSocks,2021-01-05T17:06:28Z,5,"This is the second time I have ordered from PupSocks and both times I had a great experience. Ordering is extremely simple and there is a lot of communication after the purchase is made.  For Christmas 2020, PupSocks went out of their way to notify of any delays (in delivery) and even sent out an order mockup to share in case they did not arrive on time.  I received my order on Christmas Eve and was thrilled!  My son and daughter-in-law loved their blanket and socks.  I will continue to order items from PupSocks!  Thanks for everything!"
PupSocks,2021-01-05T17:05:43Z,1,Ordered for Christmas present....still haven't seen my order. ):
PupSocks,2021-01-05T17:03:16Z,1,Order 2458744 missing!I am still missing my order 2458744. I received the one : 2409921 but still missed the other one. SO no gift for 2 person on Xmas! :-(Can you confirm when you'll send me the order 2458744 please?Thanks a lot!
PupSocks,2021-01-05T17:01:38Z,1,"I did not receive my socks although I did receive a shipping notification. When I emailed to ask where they were, I received an email bounce back. Definitely unhappy as I purchased them as a Christmas gift in early November and never received them. Do not recommend."
PupSocks,2021-01-05T16:58:35Z,1,Haven’t even received my order yet. It’s been months.
PupSocks,2021-01-05T16:58:20Z,1,I have not received my order. It was placed in November
PupSocks,2021-01-05T16:56:49Z,3,"The socks are so cute with the pictures of our pets on them.  However, the socks don't fit very well (very tight in the calf and loose in the foot) and are very uncomfortable to wear.  We will be keeping them as a gift to look at and not to actually use."
PupSocks,2021-01-05T16:55:15Z,5,Awesome socks!! Great gift!!
PupSocks,2021-01-05T16:53:08Z,5,Socks and pics on them are great.  My wife really like getting them as an Xmas gift.
PupSocks,2021-01-05T16:53:00Z,3,"While the socks are really cute, they are not practical to wear.  Really bunch up at the front of my ankle."
PupSocks,2021-01-05T16:52:44Z,1,They will say they are shipped and they aren't.
PupSocks,2021-01-05T16:46:49Z,1,I ordered 3 pair of socks on 11/24/20 and it is 1/6/21 and have not received items. When I tracked the package it says the label was created on December 5 but the post office has not received the product. I will never order from this company again.
PupSocks,2021-01-05T16:46:13Z,1,I ordered socks over a month ago and still have not received my order. I’ve tried reaching out but have not heard back from anyone
